"BehaviorSpace results (NetLogo 6.0.4)"
"MAGENTA_ABM_combined.nlogo"
"MAGENTA_experiment_onefarmer"
"07/12/2019 16:20:55:285 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-7","7","-7","7"
"[run number]","bounded-rationality?","bonus-agg","bounded-threshold","base-p","persistence","bonus-wat","water-bonus","dist","change-lim","no-agents","[step]","budget","r:get ""ay.sum""","r:get ""hi""","r:get ""wq"""
"222","false","0","uniform","0","profit","0.2","as ES model","1","5","1","100","-1.7053025658242404E-13","100.00522532015965","0","0"
"223","false","0","uniform","0","profit","0.2","as ES model","1","5","1","100","0","100.00522532015965","0","0"
"224","false","0","uniform","0","profit","0.2","as ES model","1","5","1","100","-5.6843418860808015E-14","100.00522532015965","0","0"
"225","false","0","uniform","0","profit","0.2","as ES model","1","5","1","100","-4.547473508864641E-13","100.00522532015965","0","0"
"226","false","0","uniform","0","profit","0.2","as ES model","1","6","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"227","false","0","uniform","0","profit","0.2","as ES model","1","6","1","100","-2.2737367544323206E-13","100.00522532015965","0","0"
"228","false","0","uniform","0","profit","0.2","as ES model","1","6","1","100","1.7053025658242404E-13","100.00522532015965","0","0"
"229","false","0","uniform","0","profit","0.2","as ES model","1","6","1","100","4.547473508864641E-13","100.00522532015965","0","0"
"230","false","0","uniform","0","profit","0.2","as ES model","1","6","1","100","0","100.00522532015965","0","0"
"231","false","0","uniform","0","profit","0.2","as ES model","1","7","1","100","-3.410605131648481E-13","100.00522532015965","0","0"
"232","false","0","uniform","0","profit","0.2","as ES model","1","7","1","100","4.547473508864641E-13","100.00522532015965","0","0"
"233","false","0","uniform","0","profit","0.2","as ES model","1","7","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"234","false","0","uniform","0","profit","0.2","as ES model","1","7","1","100","-2.2737367544323206E-13","100.00522532015965","0","0"
"235","false","0","uniform","0","profit","0.2","as ES model","1","7","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"236","false","0","uniform","0","profit","0.2","as ES model","1","8","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"237","false","0","uniform","0","profit","0.2","as ES model","1","8","1","100","-2.8421709430404007E-13","100.00522532015965","0","0"
"238","false","0","uniform","0","profit","0.2","as ES model","1","8","1","100","-1.7053025658242404E-13","100.00522532015965","0","0"
"239","false","0","uniform","0","profit","0.2","as ES model","1","8","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"240","false","0","uniform","0","profit","0.2","as ES model","1","8","1","100","2.2737367544323206E-13","100.00522532015965","0","0"
"241","false","0","uniform","0","profit","0.2","as ES model","1","9","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"242","false","0","uniform","0","profit","0.2","as ES model","1","9","1","100","2.8421709430404007E-13","100.00522532015965","0","0"
"243","false","0","uniform","0","profit","0.2","as ES model","1","9","1","100","-2.2737367544323206E-13","100.00522532015965","0","0"
"244","false","0","uniform","0","profit","0.2","as ES model","1","9","1","100","-1.7053025658242404E-13","100.00522532015965","0","0"
"245","false","0","uniform","0","profit","0.2","as ES model","1","9","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"246","false","0","uniform","0","profit","0.2","as ES model","1","10","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"247","false","0","uniform","0","profit","0.2","as ES model","1","10","1","100","5.6843418860808015E-14","100.00522532015965","0","0"
"248","false","0","uniform","0","profit","0.2","as ES model","1","10","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"249","false","0","uniform","0","profit","0.2","as ES model","1","10","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"250","false","0","uniform","0","profit","0.2","as ES model","1","10","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"251","false","0","uniform","0","profit","0.25","as ES model","1","1","1","100","6.249999999999773","87.50800127149448","5","28.95"
"252","false","0","uniform","0","profit","0.25","as ES model","1","1","1","100","6.250000000000057","87.50800127149448","5","28.95"
"253","false","0","uniform","0","profit","0.25","as ES model","1","1","1","100","6.2499999999998295","87.50800127149448","5","28.95"
"254","false","0","uniform","0","profit","0.25","as ES model","1","1","1","100","6.25","87.50800127149448","5","28.95"
"255","false","0","uniform","0","profit","0.25","as ES model","1","1","1","100","6.250000000000114","87.50800127149448","5","28.95"
"256","false","0","uniform","0","profit","0.25","as ES model","1","2","1","100","6.499999999999773","87.05078575751897","5.2","30.11"
"257","false","0","uniform","0","profit","0.25","as ES model","1","2","1","100","6.499999999999886","87.05078575751897","5.2","30.11"
"258","false","0","uniform","0","profit","0.25","as ES model","1","2","1","100","6.499999999999716","87.05078575751897","5.2","30.11"
"259","false","0","uniform","0","profit","0.25","as ES model","1","2","1","100","6.499999999999773","87.05078575751897","5.2","30.11"
"260","false","0","uniform","0","profit","0.25","as ES model","1","2","1","100","6.5000000000001705","87.05078575751897","5.2","30.11"
"261","false","0","uniform","0","profit","0.25","as ES model","1","3","1","100","6.5","87.05078575751897","5.2","30.11"
"262","false","0","uniform","0","profit","0.25","as ES model","1","3","1","100","6.499999999999943","87.05078575751897","5.2","30.11"
"263","false","0","uniform","0","profit","0.25","as ES model","1","3","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"264","false","0","uniform","0","profit","0.25","as ES model","1","3","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"265","false","0","uniform","0","profit","0.25","as ES model","1","3","1","100","6.500000000000455","87.05078575751897","5.2","30.11"
"266","false","0","uniform","0","profit","0.25","as ES model","1","4","1","100","6.500000000000057","87.05078575751897","5.2","30.11"
"267","false","0","uniform","0","profit","0.25","as ES model","1","4","1","100","6.499999999999886","87.05078575751897","5.2","30.11"
"268","false","0","uniform","0","profit","0.25","as ES model","1","4","1","100","6.499999999999886","87.05078575751897","5.2","30.11"
"269","false","0","uniform","0","profit","0.25","as ES model","1","4","1","100","6.499999999999886","87.05078575751897","5.2","30.11"
"270","false","0","uniform","0","profit","0.25","as ES model","1","4","1","100","6.500000000000057","87.05078575751897","5.2","30.11"
"271","false","0","uniform","0","profit","0.25","as ES model","1","5","1","100","6.500000000000341","87.05078575751897","5.2","30.11"
"272","false","0","uniform","0","profit","0.25","as ES model","1","5","1","100","6.5000000000001705","87.05078575751897","5.2","30.11"
"273","false","0","uniform","0","profit","0.25","as ES model","1","5","1","100","6.4999999999998295","87.05078575751897","5.2","30.11"
"274","false","0","uniform","0","profit","0.25","as ES model","1","5","1","100","6.5","87.05078575751897","5.2","30.11"
"275","false","0","uniform","0","profit","0.25","as ES model","1","5","1","100","6.500000000000398","87.05078575751897","5.2","30.11"
"276","false","0","uniform","0","profit","0.25","as ES model","1","6","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"277","false","0","uniform","0","profit","0.25","as ES model","1","6","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"278","false","0","uniform","0","profit","0.25","as ES model","1","6","1","100","6.5","87.05078575751897","5.2","30.11"
"279","false","0","uniform","0","profit","0.25","as ES model","1","6","1","100","6.5000000000001705","87.05078575751897","5.2","30.11"
"280","false","0","uniform","0","profit","0.25","as ES model","1","6","1","100","6.499999999999716","87.05078575751897","5.2","30.11"
"281","false","0","uniform","0","profit","0.25","as ES model","1","7","1","100","6.499999999999943","87.05078575751897","5.2","30.11"
"282","false","0","uniform","0","profit","0.25","as ES model","1","7","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"283","false","0","uniform","0","profit","0.25","as ES model","1","7","1","100","6.5","87.05078575751897","5.2","30.11"
"284","false","0","uniform","0","profit","0.25","as ES model","1","7","1","100","6.499999999999716","87.05078575751897","5.2","30.11"
"285","false","0","uniform","0","profit","0.25","as ES model","1","7","1","100","6.499999999999943","87.05078575751897","5.2","30.11"
"286","false","0","uniform","0","profit","0.25","as ES model","1","8","1","100","6.500000000000568","87.05078575751897","5.2","30.11"
"287","false","0","uniform","0","profit","0.25","as ES model","1","8","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"288","false","0","uniform","0","profit","0.25","as ES model","1","8","1","100","6.4999999999998295","87.05078575751897","5.2","30.11"
"289","false","0","uniform","0","profit","0.25","as ES model","1","8","1","100","6.499999999999886","87.05078575751897","5.2","30.11"
"290","false","0","uniform","0","profit","0.25","as ES model","1","8","1","100","6.5","87.05078575751897","5.2","30.11"
"291","false","0","uniform","0","profit","0.25","as ES model","1","9","1","100","6.499999999999773","87.05078575751897","5.2","30.11"
"292","false","0","uniform","0","profit","0.25","as ES model","1","9","1","100","6.499999999999886","87.05078575751897","5.2","30.11"
"293","false","0","uniform","0","profit","0.25","as ES model","1","9","1","100","6.5000000000001705","87.05078575751897","5.2","30.11"
"294","false","0","uniform","0","profit","0.25","as ES model","1","9","1","100","6.5","87.05078575751897","5.2","30.11"
"295","false","0","uniform","0","profit","0.25","as ES model","1","9","1","100","6.5","87.05078575751897","5.2","30.11"
"296","false","0","uniform","0","profit","0.25","as ES model","1","10","1","100","6.500000000000114","87.05078575751897","5.2","30.11"
"297","false","0","uniform","0","profit","0.25","as ES model","1","10","1","100","6.499999999999943","87.05078575751897","5.2","30.11"
"298","false","0","uniform","0","profit","0.25","as ES model","1","10","1","100","6.499999999999943","87.05078575751897","5.2","30.11"
"299","false","0","uniform","0","profit","0.25","as ES model","1","10","1","100","6.500000000000227","87.05078575751897","5.2","30.11"
"300","false","0","uniform","0","profit","0.25","as ES model","1","10","1","100","6.5000000000001705","87.05078575751897","5.2","30.11"
"301","false","0","uniform","0","random","0","as ES model","1","1","1","100","5.6843418860808015E-14","66.8244423059337","4.79","37.19"
"302","false","0","uniform","0","random","0","as ES model","1","1","1","100","1.1368683772161603E-13","66.25836595529732","4.53","36.99"
"303","false","0","uniform","0","random","0","as ES model","1","1","1","100","1.7053025658242404E-13","66.51963196328336","3.94","37.61"
"304","false","0","uniform","0","random","0","as ES model","1","1","1","100","1.1368683772161603E-13","69.41533021846183","3.88","35.95"
"305","false","0","uniform","0","random","0","as ES model","1","1","1","100","2.8421709430404007E-13","69.0669755411472","3.26","34.8"
"306","false","0","uniform","0","random","0","as ES model","1","2","1","100","-2.2737367544323206E-13","82.1520481077809","2","18.19"
"307","false","0","uniform","0","random","0","as ES model","1","2","1","100","-1.7053025658242404E-13","80.17078088055356","2.11","20.13"
"308","false","0","uniform","0","random","0","as ES model","1","2","1","100","5.6843418860808015E-14","83.56723898437184","1.74","16.57"
"309","false","0","uniform","0","random","0","as ES model","1","2","1","100","5.6843418860808015E-14","75.29381539814763","2.63","28.75"
"310","false","0","uniform","0","random","0","as ES model","1","2","1","100","5.6843418860808015E-14","79.03862817928068","1.91","21.65"
"311","false","0","uniform","0","random","0","as ES model","1","3","1","100","3.410605131648481E-13","90.03357268202616","1.33","12.18"
"312","false","0","uniform","0","random","0","as ES model","1","3","1","100","-5.6843418860808015E-14","91.62294089727456","1.21","8.95"
"313","false","0","uniform","0","random","0","as ES model","1","3","1","100","5.6843418860808015E-14","87.02901359018682","1.53","13.4"
"314","false","0","uniform","0","random","0","as ES model","1","3","1","100","1.7053025658242404E-13","87.44268476949803","1.47","15.53"
"315","false","0","uniform","0","random","0","as ES model","1","3","1","100","-5.6843418860808015E-14","81.8690099324627","2.4","16.96"
"316","false","0","uniform","0","random","0","as ES model","1","4","1","100","5.6843418860808015E-14","92.03661207658578","1.45","9.02"
"317","false","0","uniform","0","random","0","as ES model","1","4","1","100","1.1368683772161603E-13","94.99762683376069","1.25","5.13"
"318","false","0","uniform","0","random","0","as ES model","1","4","1","100","-1.1368683772161603E-13","91.18749755063108","1.38","7.52"
"319","false","0","uniform","0","random","0","as ES model","1","4","1","100","-3.979039320256561E-13","95.10648767042157","1.25","5.51"
"320","false","0","uniform","0","random","0","as ES model","1","4","1","100","-1.7053025658242404E-13","91.03509237930591","1.38","9.32"
"321","false","0","uniform","0","random","0","as ES model","1","5","1","100","-1.1368683772161603E-13","95.86851352704754","1","3.93"
"322","false","0","uniform","0","random","0","as ES model","1","5","1","100","-1.7053025658242404E-13","94.99762683376069","1.43","4.6"
"323","false","0","uniform","0","random","0","as ES model","1","5","1","100","-5.6843418860808015E-14","95.9773743637084","1","4.61"
"324","false","0","uniform","0","random","0","as ES model","1","5","1","100","-1.7053025658242404E-13","96.54345071434479","1.4","5.05"
"325","false","0","uniform","0","random","0","as ES model","1","5","1","100","-3.410605131648481E-13","96.41281771035177","1.17","2.39"
"326","false","0","uniform","0","random","0","as ES model","1","6","1","100","-1.7053025658242404E-13","97.4143374076315","1","2.22"
"327","false","0","uniform","0","random","0","as ES model","1","6","1","100","2.2737367544323206E-13","98.08927459492877","1","1.52"
"328","false","0","uniform","0","random","0","as ES model","1","6","1","100","2.8421709430404007E-13","97.50142607696023","1","4.51"
"329","false","0","uniform","0","random","0","as ES model","1","6","1","100","0","99.526237638852","1","0.82"
"330","false","0","uniform","0","random","0","as ES model","1","6","1","100","-2.8421709430404007E-13","97.91509725627144","1.33","1.64"
"331","false","0","uniform","0","random","0","as ES model","1","7","1","100","3.979039320256561E-13","97.98041375826789","1","1.42"
"332","false","0","uniform","0","random","0","as ES model","1","7","1","100","-2.2737367544323206E-13","98.39408493757911","1","1.04"
"333","false","0","uniform","0","random","0","as ES model","1","7","1","100","-3.979039320256561E-13","97.54497041162453","1","2.25"
"334","false","0","uniform","0","random","0","as ES model","1","7","1","100","-5.6843418860808015E-14","99.50446547151984","1","0.41"
"335","false","0","uniform","0","random","0","as ES model","1","7","1","100","-5.6843418860808015E-14","98.08927459492877","1","0.95"
"336","false","0","uniform","0","random","0","as ES model","1","8","1","100","-1.7053025658242404E-13","99.526237638852","1","0.18"
"337","false","0","uniform","0","random","0","as ES model","1","8","1","100","2.2737367544323206E-13","98.37231277024695","1","0.61"
"338","false","0","uniform","0","random","0","as ES model","1","8","1","100","2.2737367544323206E-13","99.46092113685542","1","0.16"
"339","false","0","uniform","0","random","0","as ES model","1","8","1","100","-1.1368683772161603E-13","99.0037056228799","1","0.84"
"340","false","0","uniform","0","random","0","as ES model","1","8","1","100","-3.979039320256561E-13","99.02547779021205","1","1.45"
"341","false","0","uniform","0","random","0","as ES model","1","9","1","100","2.8421709430404007E-13","99.46092113685542","1","0.82"
